Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,3 A J E,10622015,1.13,3.17,0,0,0.11,0.25,0.19,1.06,0.04,0.07,0.15,0.16,AR,0.98,nan,[]
ZTRD,3 A J F,10622016,0.9,2.96,0.17,0.17,0.07,0.31,0.15,1.0,0.12,0.11,0.05,0.04,AR,0.91,nan,[]
ZTRD,3 A K C,10622019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A K E,10623001,0.25,0.77,4.9,8.06,1.65,9.18,15.14,8.88,7.03,0.24,8.38,1.25,AR,6.19,inf,[]
ZTRD,3 A K F,10623004,0,17.59,0,2.25,2.52,0,19.15,0,47.9,13.14,0.25,14.77,AR,12.38,nan,[]
ZTRD,3 A L E,10623010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A M C,10623011,0.8,0.19,0,0,0,0,0,0.01,0,0.06,0.4,0.07,AR,0.77,nan,[]
ZTRD,3 A M E,10623020,0.02,1.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,AR,0.29,nan,[]
ZTRD,3 A P B,10623104,0.1,0,0,0,0,0,0,0,0,0,0,0,AR,1.45,nan,[]
ZTRD,3 A P C,10623151,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A P E,10623252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A P F,10623300,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A X C,10623900,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A X E,10625002,0.2,0,0.09,0.02,0,0.9,2.05,0,-0.0,0.03,-0.0,0.01,AR,0.65,nan,[]
ZTRD,3 A X F,10625005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A Y E,10625006,0.24,3.09,0.86,2.37,2.89,0,1.38,0.91,1.4,0.75,0.49,1.54,AR,2.77,inf,[]
ZTRD,3 B A C,10625010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 B A E,10625011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 B A F,10625100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 B B C,10625102,0.03,0,0,0,0.44,0,0,0.07,0,0,0.02,0.4,AR,0.27,nan,[]
ZTRD,3 B B E,10625105,0.89,0.71,0.84,0.42,0.23,1.89,1.36,1.48,1.03,0.41,2.94,1.14,AR,0.86,nan,[]
ZTRD,3 B B F,10625200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,3 B C C,10625201,1.07,0,1.55,0,5.49,1.19,0,0.99,2.79,0,2.53,0.71,AR,1.51,nan,[]
ZTRD,3 B C E,10625202,0.53,0.03,0.02,0.29,0.04,0.03,1.17,0.05,0.04,1.11,0.05,0.04,AR,0.41,nan,[]
ZTRD,3 B C F,10625203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,3 B D E,10625206,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 B D F,10625207,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 B E E,10625210,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,3 B X C,10625212,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 B X E,10625213,1.36,0.09,0.64,0.23,0,0.53,0.98,0.44,0.24,2.24,0.41,0.74,AR,0.65,nan,[]
ZTRD,3 B X F,10625214,0.03,1.03,0.03,0.03,0.03,0.53,0.03,0.03,0.04,1.04,0.04,0.04,AR,0.41,nan,[]
ZTRD,3 C A E,10625300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 C A Z,10625302,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 D A C,10625303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 D A E,10625306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,3 D A F,10625308,0.11,0.01,0.02,0.0,0.02,0.0,0.03,-0.0,0.03,0.09,0.02,0,AR,0.91,nan,[]
ZTRD,3 D B E,10625309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,3 D B F,10625310,0.15,0.12,0,0,0,0,0,0,0,0,0,0,AR,0.26,nan,[]
ZTRD,3 D C B,10625311,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.13,nan,[]
ZTRD,3 D C E,10625312,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.28,nan,[]
ZTRD,3 D D E,10625315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 D D F,10625318,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,3 D X E,10625323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,3 D X F,10625327,0,0.0,-0.0,0,0,0,0,-0.0,-0.0,0,0,0,AR,0.3,nan,[]
ZTRD,3 X X C,10625328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 X X E,10625401,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 X X F,10625402,0.11,0,0,0,0,0.03,0.22,0.86,0.1,0,0.13,0.35,AR,0.73,nan,[]
ZTRD,3 Y A E,10625403,1.44,0.32,2.57,0.33,0.32,1.31,0.37,0.37,0.29,0.32,2.34,0.35,AR,0.65,inf,[]
ZTRD,3 Y A F,10625404,0,0.2,0.09,0.18,0.83,0.07,0.02,0,1.13,0.05,0.07,0.01,AR,0.62,nan,[]
ZTRD,3 Y Y C,10625405,1.65,0.7,0.46,0.37,1.82,0.97,0.66,1.65,2.67,1.71,1.75,0.66,AR,0.86,nan,[]
ZTRD,4 A D B,10625407,3.75,2.91,1.72,6.74,4.13,0.88,7.64,15.85,4.79,4.3,14.63,7.03,AR,7.41,145.21,[]
ZTRD,4 A D C,10625408,3.86,0.53,0,0.97,0.81,2.65,3.48,3.73,4.38,1.96,3.43,2.94,AR,2.61,83.56,[]
ZTRD,4 A D E,10625409,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.02,nan,[]
ZTRD,4 A D F,10625410,0,0.38,0.39,0,0,0,0,0.29,0.25,0.78,0.77,0.13,AR,0.5,nan,[]
ZTRD,4 A G B,10625411,0.57,0,0,0,0,0,1.85,0,0,0,0,0,AR,0.97,inf,[]
ZTRD,4 A G C,10625412,1.04,1.35,0.74,0.03,0.91,1.48,0.6,1.09,1.16,4.12,1.46,0.85,AR,1.18,nan,[]
ZTRD,4 A G E,10625413,0.15,0,0.07,0.96,0.07,0,1.03,0.01,0.08,1.11,0.01,0,AR,0.52,nan,[]
ZTRD,4 A G F,10625417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 A K E,10625502,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.32,inf,[]
ZTRD,4 A K F,10625503,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,4 A L E,10625504,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A M E,10625505,1.9,3.52,4.11,2.06,1.34,1.39,1.95,3.66,2.72,1.94,3.0,0.78,AR,1.56,inf,[]
ZTRD,4 A N E,10625506,0,0,0,0,0,0.93,0,0,0,0.03,0.05,0.03,AR,0.29,nan,[]
ZTRD,4 A X B,10625507,0,0,0,0.12,0.68,0.53,0.05,0.1,0.26,0.32,0.14,0,AR,0.36,nan,[]
ZTRD,4 A X C,10625508,3.59,0,3.29,0,2.57,0,4.86,0,3.5,0,4.62,0,AR,1.41,nan,[]
ZTRD,4 A X E,10625509,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.07,nan,[]
ZTRD,4 A X F,10625510,0,0,0.15,0.16,0.04,-0.0,0,0,0,0,-0.0,0.02,AR,0.54,inf,[]
ZTRD,4 B B E,10625511,0,0,1.92,0,0.92,0,0,0,0,0,0,0,AR,0.65,nan,[]
ZTRD,4 B C E,10625512,0,0,0,0,0,0,0,0.08,0,0,0,0,AR,0.27,nan,[]
ZTRD,4 B X B,10625514,0.29,1.05,-0.0,0,0.13,1.13,0.98,0.09,0.05,0.2,-0.0,0.08,AR,0.78,nan,[]
ZTRD,4 B X C,10625515,0,0.87,0.74,0,0.02,0.04,0,0,0,0.02,0,0,AR,0.74,nan,[]
ZTRD,4 B X E,10625516,0,0,0,0,0.98,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,4 B X F,10625517,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,AR,0.29,nan,[]
ZTRD,4 C B A,10625518,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.6,nan,[]
ZTRD,4 C B B,10625551,0,0.19,0,0.03,0,0,0,0,0.02,0,0.0,0,AR,0.88,nan,[]
ZTRD,4 C B C,10625552,0.0,0.26,0.13,0.08,0,0,0.01,0,0,0,0.12,0.06,AR,0.4,nan,[]
ZTRD,4 C C A,10625554,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 C C E,10625556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 C D C,10625601,0,0.24,0.17,0,0.12,0,0.04,0.73,0.22,0,0,0,AR,0.32,nan,[]
ZTRD,4 C X E,10625602,0,0,0.11,0,0,0,0.07,0,0,0.13,0,0,AR,0.6,nan,[]
ZTRD,4 D A A,10625603,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 D A E,10625604,0.15,0,0,0.04,0,0.92,0,0.01,0,0.03,0,0,AR,0.29,nan,[]
ZTRD,4 X A A,10625605,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 X A C,10625606,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 X A E,10625607,0,1.58,0,-0.0,0,0.81,0,0.03,0.06,0,0,0,AR,0.83,nan,[]
ZTRD,4 X B A,10625608,0.0,0.08,0.1,0,0,0,0.06,0,0,0,0,0,AR,0.27,nan,[]
ZTRD,4 X B C,10625701,0.76,0,0,0,0.59,0,0,0,0,0,0,0,AR,0.69,nan,[]
ZTRD,4 X B E,10625702,0.77,1.03,0.07,0,1.27,0,1.16,0.5,0.8,1.4,0.73,0.57,AR,0.95,inf,[]
ZTRD,4 X B F,10625703,1.41,1.47,2.11,1.22,0.04,0.82,0.82,0,0.87,-0.0,0.87,0,AR,1.82,inf,[]
ZTRD,4 X C C,10625704,0.36,0,0.02,1.88,0,0,0,0,0,0.04,0,0.0,AR,0.65,nan,[]
ZTRD,4 X C E,10625705,0,0,0,0,0,0,2.76,0,0,0,0,0,AR,0.95,nan,[]
ZTRD,4 X D A,10625706,0.28,1.27,0.56,3.03,0,1.33,2.42,1.14,1.0,0,2.1,2.12,AR,1.15,inf,[]
ZTRD,4 X D C,10625708,0.34,0.35,0.09,1.13,0.16,0.19,1.19,0.13,1.15,0.14,0.17,0.15,AR,0.5,nan,[]
ZTRD,4 X X E,10625710,1.14,0.05,0,1.5,0.0,0.22,0.29,0,0,0.0,1.14,0.07,AR,0.86,nan,[]
ZTRD,4 X X F,10625716,0,-0.0,0.05,0.26,0.05,0,0,0,0,0,0,0,AR,0.33,nan,[]
ZTRD,4 Y Y C,10625717,0,0,0.2,2.79,0.06,0.13,0,0.29,0.07,0.33,4.06,0,AR,1.46,nan,[]
ZTRD,4 Z Z A,10625720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,4 Z Z B,10625721,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.09,nan,[]
ZTRD,4 Z Z C,10625802,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 Z Z E,10625804,0.05,0.27,0.25,0.0,0.04,0.26,0.07,0.08,0.06,0.13,1.05,0.04,AR,0.29,nan,[]
ZTRD,4 Z Z F,10625805,0,0.91,0,0.0,0.13,0,0,1.02,0,0,0,0,AR,0.67,nan,[]
ZTRD,5 Y Y C,10625806,0,0.98,0,0,0,0,0,0,0,0,0,0,AR,0.29,nan,[]
ZTRD,6 A D C,10625807,3.13,0,3.75,5.8,2.27,1.41,3.9,4.3,3.92,3.3,6.24,6.87,AR,2.45,nan,[]
ZTRD,6 A D E,10625808,0,0,0,0,0.71,0,0,0,0.09,0,0,0,AR,0.29,nan,[]
ZTRD,6 A E C,10625810,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.04,nan,[]
ZTRD,6 A E E,10625811,0.52,0.54,1.95,0,0.05,0,0,0,0.13,0,0,0,AR,1.18,nan,[]
ZTRD,6 A E F,10625812,0,0.36,0,0,0.01,0,0,0,0,0,0,0,AR,0.54,nan,[]
ZTRD,6 A X C,10625813,0,0,0.0,0,0,0.03,0,0,0,-0.0,0,0,AR,0.63,nan,[]
ZTRD,6 A X E,10625814,0,0.98,0.18,0.12,0.02,0,0.97,0,0,0,0,0.03,AR,0.39,nan,[]
ZTRD,6 S W E,10625815,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,6 X X E,10625816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,7 C C J,10625817,0,1.11,0.1,0,0.43,0.99,0,0,4.94,0.11,0.56,0,AR,3.44,nan,[]
ZTRD,7 X A G,10625902,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 X B G,10625950,0.72,0,0.81,0.1,2.1,0.48,0.28,0.22,0.29,0,0,0.12,AR,0.87,nan,[]
ZTRD,7 X X G,10626001,0.39,0.28,0.99,0.25,0,0.09,1.92,0.69,0.19,0.86,0,0.14,AR,1.01,nan,[]
ZTRD,7 X Y G,10626002,0,0.51,0.24,1.09,0,0.05,0.04,0.1,0.01,0.94,0,0.02,AR,0.63,nan,[]
ZTRD,7 X Z G,10626003,0,0,0.99,0,-0.0,-0.0,0,0,0,-0.0,0,0,AR,0.3,nan,[]
ZTRD,8 D A B,10626004,0,0,-0.0,0,0.05,0.08,-0.0,0.98,0.04,0,0,0,AR,0.41,inf,[]
ZTRD,8 D A C,10626005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 D A E,10626006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 D Z C,10626007,1.11,0.04,1.04,0.04,0.04,1.17,0.06,1.06,0.06,0.06,1.26,0.09,AR,0.41,nan,[]
ZTRD,B E 02,10626008,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,G A A A,10626009,1.1,0.56,0.61,0.06,0.02,0.08,0.1,0,0.06,0.25,0,0,AR,0.8,inf,[]
ZTRD,G A J E,10626104,0,1.26,2.88,3.0,1.33,2.28,2.09,1.72,0.26,3.98,6.12,3.63,AR,4.24,inf,[]
ZTRD,G B A A,10626105,0,0,0,0.03,0,0,0,0,-0.0,0,0,0,AR,0.5,nan,[]
ZTRD,G B A E,10626106,0,0.0,0.05,0,0,0,0,0,0,0,0,0,AR,0.3,inf,[]
ZTRD,2 B C E,10626107,0.08,0,0,1.04,-0.0,0.09,0,0.05,0.87,0,0,0,AR,0.49,nan,[]
ZTRD,2 B E E,10626201,0,1.21,0,0.36,1.02,0.07,0,0,0.33,0.2,0.73,0.09,AR,1.36,inf,[]
ZTRD,2 B I F,10626202,0.03,0.47,0.61,0.64,0.26,0.26,0,0,0,1.69,0,0.44,AR,0.77,nan,[]
ZTRD,2 B J C,10626203,0.6,0.77,0.36,0,0.69,1.81,0,0.08,0,0.23,0.06,0.08,AR,1.52,nan,[]
ZTRD,2 B J E,10626205,0,0,0,0,0.23,0,0,0.28,0.04,0.2,0,0,AR,1.6,nan,[]
ZTRD,2 B M C,10626206,0.69,2.67,0.8,1.49,0.81,1.4,0,0,1.11,0.36,0,0.16,AR,1.02,inf,[]
ZTRD,2 B X C,10626207,1.1,1.21,0.35,0,0.22,0.4,0,0,0,0,0.31,0,AR,1.21,nan,[]
ZTRD,2 B X G,10626208,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.14,nan,[]
ZTRD,2 C A E,10626209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 B C E,10626210,4.97,2.13,14.79,2.61,8.97,5.98,13.81,7.78,11.62,4.44,2.03,3.28,AR,5.58,96.2,[]
ZTRD,2 B E E,10626211,0.21,0,0,0.07,0,1.1,1.93,0.08,0.92,0.2,0.08,0.07,AR,0.72,nan,[]
ZTRD,2 B I F,10626212,0.51,0.12,0.47,0.0,0.17,0.02,0.01,0.06,0.06,0,0.22,0.12,AR,0.41,inf,[]
ZTRD,2 B J C,10626213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 B J E,10626214,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,2 B M C,10626216,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.9,inf,[]
ZTRD,2 B X C,10626300,0.62,-0.0,0,0,0.13,0.12,0,0.3,0.48,0.04,0.18,0.46,AR,1.0,nan,[]
ZTRD,2 B X G,10626900,0,3.6,13.98,27.4,2.67,0.08,0,11.84,10.53,9.08,15.22,4.11,AR,12.12,156.3,[]
ZTRD,2 C A E,10626901,4.8,5.91,5.37,6.48,1.63,0.7,0.28,5.05,1.81,2.42,10.42,1.99,AR,5.68,inf,[]
ZTRD,2 C F E,10628200,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,2 C F F,10629102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 C G E,10629103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,2 C G F,10629104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,3 A A A,10630818,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A B E,10630832,0,0,0,0.05,0,0,0,0,0,0,0,0,AR,0.75,nan,[]
ZTRD,3 A C E,10642020,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,3 A D A,10642025,0.06,0.06,0.73,0.1,0.1,0.88,0.08,0.08,0.37,0.0,-0.0,0,AR,0.46,nan,[]
ZTRD,3 A E E,10643003,0,0,0.86,0.31,0.56,0,0,0,0.76,0,0.43,0.25,AR,0.72,nan,[]
ZTRD,3 A H E,10643004,4.1,8.53,7.13,0.88,7.96,0,0.95,7.45,1.94,5.42,0,8.87,AR,4.59,nan,[]
ZTRD,3 A I E,10643006,0,2.19,7.12,0.02,6.22,0.3,2.28,9.46,1.11,4.32,1.33,1.84,AR,7.09,nan,[]
ZTRD,3 A L A,10643007,0.53,0,0.32,2.06,1.84,1.74,0.38,0.3,0.79,0.18,0.34,0.16,AR,2.21,nan,[]
ZTRD,3 A L F,10643010,0.07,1.62,0.09,0.09,0.08,0,0.11,1.38,0.12,0.13,0.11,0.02,AR,0.41,nan,[]
ZTRD,3 A X E,10643025,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,AR,0.31,inf,[]
ZTRD,3 A X F,10643050,69.36,16.55,83.65,32.75,14.65,53.59,59.06,26.73,43.62,57.63,52.15,55.45,AR,27.31,165.53,[]
ZTRD,3 B A E,10643051,4.36,0.1,1.93,0,0,3.18,1.04,11.79,0.07,3.53,0.15,0,AR,3.6,nan,[]
ZTRD,3 B B B,10643052,3.96,0.92,0.99,6.61,0,1.05,3.73,0,2.91,0,1.92,3.55,AR,3.59,nan,[]
ZTRD,3 B B E,10643053,0,4.18,8.4,0.54,0.9,0.03,0.35,0.54,0.23,0.48,0.91,0.23,AR,2.6,nan,[]
ZTRD,3 B D E,10643054,0,0,0,0,8.24,0,0,0,0,5.82,0,1.52,AR,3.62,nan,[]
ZTRD,3 C X C,10643055,1.19,0.37,2.93,0,0,3.05,0,0.15,0.37,0,0,0,AR,2.72,nan,[]
ZTRD,3 S Y G,10643056,35.25,20.03,5.06,6.33,0,0,0,13.21,0,38.86,71.83,27.69,AR,5.2,nan,[]
ZTRD,3 Y Y C,10643058,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,4 A A E,10643510,0.54,0.04,0,-0.0,0.15,0.03,0.94,0.01,0,0.01,1.3,0.07,AR,0.41,inf,[]
ZTRD,4 A C C,10643521,11.22,3.53,7.27,11.14,0,8.24,2.74,0,0,10.12,9.37,7.71,AR,13.42,inf,[]
ZTRD,4 A C E,10643815,28.21,18.25,12.17,9.91,12.84,8.41,9.36,16.97,22.52,19.49,17.37,18.64,AR,5.91,34.47,[]
ZTRD,4 A G C,10649000,3.22,0.92,1.18,4.68,0.45,0.81,2.1,0,0.05,2.75,0.29,1.07,AR,1.5,nan,[]
ZTRD,4 A G E,10649001,0,0.26,0,0,0.25,0,0.17,2.93,0,0,0.07,0,AR,0.97,nan,[]
ZTRD,4 A I B,10649002,0,0.12,0,0,0.77,0,0,0.58,0,0,0.15,0,AR,2.22,nan,[]
ZTRD,4 A I C,10649003,0.18,0,0.68,2.99,3.43,1.07,0,3.27,4.78,4.03,0,1.06,AR,4.56,nan,[]
ZTRD,4 A I E,10649005,6.18,4.01,1.18,5.63,4.82,7.72,4.76,1.71,5.89,0.26,0.21,4.77,AR,3.77,inf,[]
ZTRD,4 A I F,10649007,0,0,5.39,0.9,3.28,1.38,0.15,1.83,1.63,1.1,0.61,1.5,AR,2.69,nan,[]
ZTRD,4 A J B,10649009,0.92,0,1.3,0.12,2.02,0.59,0.74,0.66,0.82,0.71,0.49,0.31,AR,2.04,nan,[]
ZTRD,4 A J C,10649010,2.3,0.82,0,0.84,0.33,0.69,0.89,0.83,0,0.37,2.02,0.03,AR,2.16,nan,[]
ZTRD,4 A J E,10649011,5.58,9.21,11.16,16.67,7.91,7.2,11.76,9.36,0.43,6.98,7.11,8.75,AR,6.46,inf,[]
ZTRD,4 A J F,10649012,2.44,8.27,6.75,15.44,1.78,3.2,2.94,9.6,1.15,8.9,1.2,3.43,AR,3.97,64.76,[]
ZTRD,4 A K C,10649013,5.54,2.45,7.86,7.53,3.12,3.04,8.12,8.27,10.93,8.7,2.18,9.46,AR,5.23,nan,[]
ZTRD,4 A K E,10649014,0.96,0,3.82,4.35,0,6.32,6.23,0,5.28,6.25,0.54,4.42,AR,2.93,nan,[]
ZTRD,4 A K F,10649015,9.06,0,5.56,0,9.61,0,6.98,3.48,17.84,2.87,17.05,9.76,AR,11.37,194.6,[]
ZTRD,4 A L E,10649016,808.3,850.31,625.0,671.94,637.35,504.06,833.66,800.59,860.25,663.04,951.97,809.76,AR,177.87,19.44,[]
ZTRD,4 A M C,10649017,0,0,0.08,0,0,1.71,1.78,0.58,0,0,0.39,0.45,AR,2.29,nan,[]
ZTRD,4 A M E,10649018,0,0,0.02,0.76,1.6,0.66,1.07,0.64,1.62,0.45,0.63,0.45,AR,1.81,nan,[]
ZTRD,4 A P B,10649020,3.5,0.92,6.36,4.66,8.29,4.74,3.51,5.84,6.09,0.46,13.2,3.76,AR,3.43,inf,[]
ZTRD,4 A P C,10649021,2.28,2.86,2.26,0,1.74,0.56,2.54,2.75,2.41,0.11,3.12,0.65,AR,3.41,inf,[]
ZTRD,4 A P E,10649022,1.73,0,0.48,1.99,1.66,1.23,1.33,1.6,1.86,0,0.73,0.0,AR,1.27,nan,[]
ZTRD,4 A P F,10649025,0,0.87,0,0,0,0.26,0,0,0,0,0,0,AR,2.56,nan,[]
ZTRD,4 A X C,10649029,0.11,0,0.8,0,0.05,0.18,0.08,0.21,0,0.94,0,0,AR,0.59,nan,[]
ZTRD,4 A X E,10649030,0.75,-0.0,0.26,0.16,0.11,0.75,0.08,0,0,0,0,1.7,AR,1.12,nan,[]
